,epoch,train_time,eval_time,train_loss,eval_loss,optimal_eval_loss
0,1,84.07274484634401,2.751761674880981,0.36755338,0.3144209682941437,0.1408
1,2,82.4227840900421,2.6893079280853267,0.28763822,0.2934200167655945,0.1408
2,3,81.91284227371216,2.6971640586853027,0.21750061,0.26811045408248896,0.1408
3,4,47.34717273712158,1.4256460666656494,0.19290075,0.21733149886131287,0.1408
4,5,47.06782102584839,1.4251935482025146,0.23053917,0.20781950652599326,0.1408
5,6,46.59089064598084,1.4023516178131104,0.16168164,0.2017391324043274,0.1408
6,7,46.1179096698761,1.4338617324829102,0.16191979999999995,0.19649773836135864,0.1408
7,8,46.18293857574463,1.4196677207946775,0.17896684,0.1943423748016357,0.1408
8,9,46.1609468460083,1.381683111190796,0.17041424,0.19089946150779724,0.1408
9,10,46.35404634475708,1.3841195106506348,0.17487468,0.1891586482524872,0.1408
10,11,47.19083666801453,1.388659954071045,0.1432816,0.18922480940818787,0.1408
11,12,46.49094367027283,1.3925681114196775,0.16783118,0.18634475767612452,0.1408
12,13,46.39599657058716,1.3859491348266602,0.1578382,0.1865292340517044,0.1408
13,14,46.41160535812378,1.3842136859893799,0.2129002,0.18358932435512546,0.1408
14,15,46.38407516479492,1.388253927230835,0.17522813,0.18436145782470706,0.1408
15,16,46.5270471572876,1.39444899559021,0.17840309999999998,0.18343858420848846,0.1408
16,17,46.67938113212586,1.466710329055786,0.16822274,0.182809978723526,0.1408
17,18,46.726004123687744,1.392056941986084,0.15222491,0.1806630939245224,0.1408
18,19,46.61433029174805,1.3946332931518557,0.15687965,0.18192890286445612,0.1408
19,20,46.57304310798645,1.3939449787139893,0.17736587,0.1817866712808609,0.1408
20,21,46.697672367095954,1.399240493774414,0.1590144,0.1794867068529129,0.1408
21,22,46.58089780807495,1.3882055282592771,0.15153638,0.1768823266029358,0.1408
22,23,46.695356130599976,1.3952338695526123,0.17100328,0.17043626308441162,0.1408
23,24,46.93767952919006,1.3937780857086182,0.14207695,0.16234174370765686,0.1408
24,25,46.50940179824829,1.4026429653167725,0.14074945,0.15778034925460815,0.1408
25,26,46.4389398097992,1.4666271209716797,0.15367582,0.1539214253425598,0.1408
26,27,46.51780724525454,1.3951163291931152,0.16356438,0.15403880178928375,0.1408
27,28,46.43366265296936,1.3890678882598877,0.1556829,0.1524270921945572,0.1408
28,29,46.60849380493164,1.393984079360962,0.12233399,0.15199396014213562,0.1408
29,30,47.18193411827088,1.402238130569458,0.1384122,0.15322767198085785,0.1408
30,31,46.75010061264038,1.4036459922790527,0.13706237,0.1551923006772995,0.1408
31,32,46.6602931022644,1.3958740234375,0.15210544,0.1517835259437561,0.1408
32,33,46.661540269851685,1.4021661281585691,0.13502936,0.1524483561515808,0.1408
33,34,46.62820267677307,1.3936598300933838,0.18563987,0.15231917798519135,0.1408
34,35,46.73299241065979,1.3927781581878662,0.13274136,0.15080878138542175,0.1408
35,36,46.802642583847046,1.3943076133728027,0.14704402,0.1542237251996994,0.1408
36,37,46.13324761390686,1.391533374786377,0.12402495,0.1507904976606369,0.1408
37,38,46.47743010520935,1.3963890075683594,0.15004025,0.15044863522052765,0.1408
38,39,46.71688961982727,1.3957481384277344,0.13642472,0.15193918347358704,0.1408
39,40,46.66565299034119,1.3898792266845703,0.13368964,0.15016578137874606,0.1408
40,41,46.66021966934204,1.467623233795166,0.13494661,0.15015792846679688,0.1408
41,42,46.975590229034424,1.3979434967041016,0.15930016,0.15174424648284912,0.1408
42,43,46.62621593475342,1.3913166522979736,0.14011121,0.1514521986246109,0.1408
43,44,46.65972328186035,1.3998312950134275,0.14296402,0.1495656818151474,0.1408
44,45,46.61459708213806,1.3934121131896973,0.14794004,0.15726444125175476,0.1408
45,46,46.69081568717957,1.4098951816558838,0.13877614,0.15077243745326996,0.1408
46,47,46.6622462272644,1.3976199626922607,0.11845833,0.14932988584041595,0.1408
47,48,47.20260715484619,1.4020159244537354,0.16718654,0.14872285723686218,0.1408
48,49,46.6990430355072,1.3911898136138916,0.13135171,0.14873100817203522,0.1408
49,50,46.659939765930176,1.4034712314605713,0.15096873,0.14921103417873385,0.1408
50,51,46.57812190055847,1.4022092819213867,0.13317434,0.14868396520614624,0.1408
51,52,46.63480019569397,1.397780179977417,0.14203446,0.15017735958099365,0.1408
52,53,46.44703030586243,1.3921585083007812,0.12609541,0.14836853742599487,0.1408
53,54,46.77424097061157,1.429769515991211,0.11953456,0.1513490229845047,0.1408
54,55,47.738497972488396,1.4026033878326416,0.12907766,0.15013524889945984,0.1408
55,56,46.94092035293579,1.5105140209197998,0.18522789,0.1499849110841751,0.1408
56,57,46.8827440738678,1.3973259925842283,0.14527112,0.152190163731575,0.1408
57,58,46.30731725692749,1.4017221927642822,0.12488851,0.1495485156774521,0.1408
58,59,46.09624719619751,1.3986029624938965,0.14664435,0.14970578253269196,0.1408
59,60,46.177983045578,1.4094116687774658,0.13146928,0.1482304036617279,0.1408
60,61,46.4527153968811,1.403510570526123,0.15242612,0.15110793709754944,0.1408
61,62,46.2990460395813,1.3956918716430664,0.14908177,0.14786340296268466,0.1408
62,63,46.018105745315545,1.4062886238098145,0.12869674,0.14754316210746765,0.1408
63,64,46.01353693008423,1.3938109874725342,0.15693413,0.1511876881122589,0.1408
64,65,46.10060501098633,1.3902935981750488,0.12825076,0.14789541065692902,0.1408
65,66,46.70805215835571,1.3953857421875,0.15111642,0.14817330241203308,0.1408
66,67,47.301331520080566,1.408456802368164,0.15065326,0.14784830808639526,0.1408
67,68,47.970831871032715,1.4175915718078607,0.18319832,0.1487787961959839,0.1408
68,69,47.683700799942024,1.4163436889648438,0.15679263,0.15045027434825894,0.1408
69,70,47.67234683036804,1.4152176380157468,0.13934304,0.14889630675315854,0.1408
70,71,47.696553707122796,1.4938249588012695,0.15221547,0.15130998194217682,0.1408
71,72,47.84026002883911,1.4219274520874023,0.12038208,0.15464745461940765,0.1408
72,73,48.25623750686646,1.412414312362671,0.15490822,0.15044696629047394,0.1408
73,74,47.603725910186775,1.4276542663574219,0.13055336,0.1476415991783142,0.1408
74,75,47.543461561203,1.4259834289550781,0.14402111,0.14882855117321014,0.1408
75,76,47.59397888183594,1.4151272773742676,0.14358072,0.15248407423496246,0.1408
76,77,58.92822003364563,1.9100446701049805,0.13017419,0.14761917293071747,0.1408
77,78,62.41484236717224,1.9110138416290283,0.13477072,0.14722582697868347,0.1408
78,79,65.06676745414735,1.9375770092010496,0.12249879,0.15195947885513306,0.1408
79,80,64.75288391113281,2.1804869174957275,0.121892065,0.1549142748117447,0.1408
80,81,59.78236746788025,1.6276624202728271,0.13671502,0.15601010620594025,0.1408
81,82,54.00074100494385,1.7983431816101074,0.1465777,0.1495032012462616,0.1408
82,83,66.43367266654968,1.8246300220489504,0.13136022,0.15328243374824524,0.1408
83,84,69.6796555519104,2.029214859008789,0.1333329,0.1516479104757309,0.1408
84,85,68.69557762145996,2.267592430114746,0.1385013,0.14986394345760345,0.1408
85,86,68.38551425933838,2.2888236045837402,0.14037816,0.14887595176696775,0.1408
86,87,69.77401757240295,1.8739778995513918,0.1433037,0.15157967805862427,0.1408
87,88,72.17179536819458,2.373100996017456,0.12545335,0.1523551344871521,0.1408
88,89,76.52673029899597,2.1342728137969966,0.13569774,0.1490592360496521,0.1408
89,90,76.97541046142578,2.3986129760742188,0.1306715,0.15087902545928955,0.1408
90,91,75.77686524391173,2.275644540786743,0.13472432,0.1543760895729065,0.1408
91,92,62.887086153030396,1.6364700794219968,0.14771262,0.14872543513774872,0.1408
92,93,69.65485095977783,1.4087915420532229,0.14442085,0.14812560379505155,0.1408
93,94,76.92243599891663,1.9643256664276123,0.14417192,0.14890262484550476,0.1408
94,95,76.89257335662842,2.5861756801605225,0.12034717,0.15135538578033447,0.1408
95,96,81.47712469100951,2.459578275680542,0.1260249,0.14906275272369385,0.1408
96,97,73.63255643844604,2.4274258613586426,0.13459839999999998,0.14870183169841766,0.1408
97,98,66.73789739608765,1.8961896896362305,0.13607037,0.14707572758197784,0.1408
98,99,61.01801824569702,1.746384620666504,0.14780298,0.1477270871400833,0.1408
99,100,60.688429832458496,1.3115253448486328,0.13655047,0.1499686986207962,0.1408
100,101,68.90556073188782,1.4837543964385986,0.12562735,0.14996092021465302,0.1408
101,102,57.71054649353027,2.065602302551269,0.13281581,0.14985233545303345,0.1408
102,103,70.68919324874878,2.2113637924194336,0.1406476,0.15204092860221866,0.1408
103,104,71.84449505805968,2.375308036804199,0.14064914,0.14935100078582764,0.1408
104,105,73.79142022132874,2.334025382995605,0.14055343,0.14985807240009308,0.1408
105,106,73.36183428764345,2.266890525817871,0.117609665,0.14986932277679446,0.1408
106,107,74.93080687522887,2.3316962718963623,0.12746088,0.14841310679912567,0.1408
107,108,74.08348274230956,2.2684319019317627,0.18146564,0.1506502479314804,0.1408
108,109,73.3109655380249,2.2177460193634038,0.13850233,0.1472621113061905,0.1408
109,110,73.15589785575868,2.2406601905822754,0.11490776,0.1505049616098404,0.1408
110,111,72.13969182968141,2.2571983337402344,0.1432105,0.14742511510849,0.1408
111,112,72.94970703125,2.302971363067627,0.118809946,0.14896732568740845,0.1408
112,113,72.94582533836366,2.1856963634490967,0.15181652,0.1479668915271759,0.1408
113,114,70.74635195732118,2.313945770263672,0.13716981,0.14754047989845276,0.1408
114,115,73.30809521675108,2.2900280952453613,0.11424777,0.15432016551494598,0.1408
115,116,73.58242225646974,2.286304473876953,0.12287186,0.15039342641830444,0.1408
116,117,73.07258629798889,2.3850271701812744,0.1463489,0.14857636392116547,0.1408
117,118,73.73354721069336,2.296326160430908,0.119568765,0.15182577073574066,0.1408
118,119,72.70767259597778,2.474294424057007,0.14002591,0.14833037555217746,0.1408
119,120,73.87384581565856,2.315216541290283,0.12371588,0.14726890623569489,0.1408
120,121,73.60305523872374,2.299107789993286,0.14549251,0.1487947404384613,0.1408
121,122,72.87398290634154,2.2950921058654785,0.1366098,0.1473146826028824,0.1408
122,123,72.82705163955687,2.223822593688965,0.14404044,0.15207646787166595,0.1408
123,124,70.60848593711853,2.252258539199829,0.17899063,0.14963658154010773,0.1408
124,125,77.31299805641173,2.4599146842956543,0.16258755,0.14937758445739746,0.1408
125,126,73.58072352409363,2.3484876155853267,0.11788238599999999,0.14985297620296478,0.1408
126,127,71.3721010684967,2.282184839248657,0.13541286,0.14884072542190552,0.1408
127,128,72.04996275901793,2.3243937492370605,0.12917733,0.1492631435394287,0.1408
128,129,81.64456129074097,2.5220701694488525,0.16090094,0.151535302400589,0.1408
129,130,80.46038961410521,2.517030000686645,0.109740436,0.14987178146839142,0.1408
130,131,81.9495782852173,2.5439774990081787,0.1350672,0.15058128535747528,0.1408
131,132,81.48382496833801,2.5147531032562256,0.12541819,0.14960162341594696,0.1408
132,133,82.70193552970886,2.7688684463500977,0.15802643,0.14750438928604126,0.1408
133,134,82.26060223579405,2.710983991622925,0.11558162,0.15196287631988525,0.1408
134,135,80.48911333084106,2.866767883300781,0.12214503,0.15004809200763702,0.1408
135,136,79.15087723731996,2.28826904296875,0.14637558,0.14988066256046295,0.1408
136,137,78.00325083732605,2.5570526123046875,0.13624358,0.15438514947891235,0.1408
137,138,79.51272726058959,2.5206916332244877,0.12711021,0.14768178761005402,0.1408
138,139,77.69684028625487,2.411783456802368,0.13952236,0.14727438986301422,0.1408
139,140,78.60145235061646,2.527221202850342,0.14107062,0.1584402471780777,0.1408
140,141,81.66360068321228,2.8872551918029785,0.1377197,0.14820152521133426,0.1408
141,142,83.95697617530824,2.721454381942749,0.16327262,0.14934897422790527,0.1408
142,143,81.07887291908264,2.721123695373535,0.13397923,0.15230488777160645,0.1408
143,144,76.55145692825317,2.345252990722656,0.16705574,0.14787046611309052,0.1408
144,145,79.06155920028688,2.5300471782684326,0.16698223,0.14920707046985626,0.1408
145,146,80.1551399230957,2.263338565826416,0.16357191,0.14946262538433075,0.1408
146,147,79.41603875160217,2.4313056468963623,0.1416756,0.1485014110803604,0.1408
147,148,79.30815935134888,2.3368773460388184,0.14724906,0.14820915460586548,0.1408
148,149,80.19303345680238,2.6527750492095947,0.13570666,0.14971992373466492,0.1408
149,150,80.88770961761475,2.787963628768921,0.12922074,0.14795327186584473,0.1408
150,151,81.10741591453551,2.753865957260132,0.12172624,0.14704197645187378,0.1408
151,152,79.97654104232787,2.5176219940185547,0.13163637,0.14827552437782288,0.1408
152,153,80.91127443313599,2.7493274211883545,0.13360508,0.14822572469711304,0.1408
153,154,78.37819218635559,2.7362420558929443,0.14301670000000002,0.14931060373783112,0.1408
154,155,81.1066527366638,2.5091583728790283,0.13290305,0.14933502674102786,0.1408
155,156,79.6443407535553,2.879232168197632,0.16050337,0.1475009173154831,0.1408
156,157,80.68978786468506,2.3857252597808842,0.12535869,0.14814521372318268,0.1408
157,158,80.82909417152405,2.5342185497283936,0.16505043,0.15663227438926694,0.1408
158,159,80.40206098556519,2.592385768890381,0.12163483,0.14746013283729553,0.1408
159,160,79.50425219535829,2.5090770721435547,0.13588277,0.15182122588157654,0.1408
160,161,81.70621299743651,2.538839101791382,0.13285051,0.14931616187095642,0.1408
161,162,82.17951059341429,2.605229616165161,0.14149368,0.1502956748008728,0.1408
162,163,82.33572840690613,2.285943984985352,0.14253382,0.14777293801307678,0.1408
163,164,78.58330273628233,2.666039228439331,0.14571366,0.14909617602825165,0.1408
164,165,80.40486860275269,2.592862606048584,0.12639953,0.15185974538326266,0.1408
165,166,71.86894917488098,2.792541265487671,0.13598274,0.14766515791416168,0.1408
166,167,81.80055642127991,2.4391441345214844,0.13066785,0.14807958900928495,0.1408
167,168,80.72389960289001,2.7309460639953613,0.13848236,0.14773407578468326,0.1408
168,169,80.1205792427063,2.5777504444122314,0.14679393,0.1500849425792694,0.1408
169,170,80.33165454864502,2.30390739440918,0.16990161,0.14805841445922852,0.1408
170,171,79.08567214012145,2.7743046283721924,0.13127355,0.14977715909481049,0.1408
171,172,80.05016231536865,2.384812593460083,0.13381897,0.1472814381122589,0.1408
172,173,78.17991423606874,2.5499541759490967,0.12174739,0.1468321681022644,0.1408
173,174,79.54005670547484,2.771839141845703,0.11602469,0.14958718419075012,0.1408
174,175,81.12231588363646,2.422935009002685,0.14103572,0.15051838755607605,0.1408
175,176,80.14742040634154,2.765822172164917,0.12462607,0.14885954558849335,0.1408
176,177,80.85904240608215,2.721289157867432,0.14232732,0.1480681151151657,0.1408
177,178,80.06277728080751,2.4879672527313232,0.15105984,0.15184268355369568,0.1408
178,179,80.65390419960022,2.9504051208496094,0.13210492,0.15810905396938324,0.1408
179,180,81.54203939437865,2.9144997596740723,0.13586746,0.14740361273288727,0.1408
180,181,83.19578266143799,2.93503475189209,0.14615408,0.14939236640930176,0.1408
181,182,83.07651495933533,3.0496413707733154,0.17009129999999997,0.14901180565357208,0.1408
182,183,82.95541882514955,2.871872663497925,0.13651934,0.14849764108657834,0.1408
183,184,79.16459202766418,2.441960334777832,0.15896225,0.14865483343601227,0.1408
184,185,83.21959829330443,2.798482179641724,0.12480178,0.14931504428386688,0.1408
185,186,84.60431385040283,2.8135085105896,0.13206567,0.14983420073986053,0.1408
186,187,83.34352350234984,2.652698516845703,0.12214287,0.15043088793754578,0.1408
187,188,80.21895766258241,2.480921506881714,0.1392216,0.14751406013965607,0.1408
188,189,81.61328053474426,2.843672275543213,0.13261503,0.1478346884250641,0.1408
189,190,83.85379266738893,2.7379992008209233,0.1420975,0.14960289001464844,0.1408
190,191,84.71681237220764,2.8034110069274902,0.15702373,0.14917679131031036,0.1408
191,192,78.44212937355043,2.5618727207183842,0.14329383,0.1489345133304596,0.1408
192,193,79.81497573852539,2.509458303451538,0.14016849,0.1485423445701599,0.1408
193,194,80.9678165912628,2.5962417125701904,0.15307122,0.14730872213840485,0.1408
194,195,81.2785530090332,2.669471979141236,0.140165,0.14848031103610992,0.1408
195,196,81.54000568389894,2.3722195625305176,0.13783420000000002,0.1486632078886032,0.1408
196,197,80.93114447593689,2.5264673233032227,0.1377501,0.14748987555503845,0.1408
197,198,80.27029371261597,2.8041648864746094,0.14027463,0.1481647789478302,0.1408
198,199,79.46881628036498,2.640422105789185,0.10409425,0.150212824344635,0.1408
199,200,78.84554839134215,2.818418025970459,0.12619641,0.14757491648197174,0.1408
